"SCOPUS_ID","EID","Title","Authors","Author IDs","Author Affiliations","Creators","Publication Name","eISSN","Volume","Page Range","Cover Date","DOI","Cited By Count","Aggregation Type","Subtype","Subtype Description","Source ID","Open Access","URL","Abstract","Subject Classification","Affiliation Names","Affiliation Cities","Affiliation Countries"
"84893448274","2-s2.0-84893448274","The influence of human resource management practices and career strategy on career satisfaction of insurance agents","Yean T.F., Yahya K.K.","55133701300, 36931771300","60002763, 60002763","Yean T.F.","International Journal of Business and Society","N/A","14","193-206","2013-12-01","N/A","13","Journal","ar","Article","19600162006","0","https://api.elsevier.com/content/abstract/scopus_id/84893448274","This paper examined individual perceptions of organizational human resource management (HRM) practices and career strategies that influence career satisfaction. This study also proposed that career strategy would mediate the relationship between HRM practices and career satisfaction. Data was gathered through questionnaires from insurance agents (n = 531) located in the Northern States of Peninsular Malaysia. Hierarchical multiple regression analysis revealed that HRM practices (training and development, and compensation) and career strategy were positively correlated to career satisfaction. Results also provided partial support for the mediating role of career strategy on the relationship between HRM practices (training and development, and compensation) and career satisfaction. The findings of this study have the potential to provide ideas to the examined insurance companies in order for them to assert more efforts to improve the availability and effectiveness of their training and development programs, and design more attractive compensation packages for their employees.","Business and International Management, Finance, Economics and Econometrics, Strategy and Management","Universiti Utara Malaysia","Sintok","Malaysia"
"84893435050","2-s2.0-84893435050","The evolution of high speed broadband technology and its impact on Malaysian society","Shittu A.J.K., Osman N.H., Osman W.R.S., Adedokun-Shittu N.A.","56026303600, 57213175957, 57210588378, 56025666100","60002763, 60002763, 60002763, 60002763","Shittu A.","World Applied Sciences Journal","19916426","28","1146-1153","2013-12-01","10.5829/idosi.wasj.2013.28.08.1488","0","Journal","ar","Article","20500195146","0","https://api.elsevier.com/content/abstract/scopus_id/84893435050","This paper discusses the evolution of the High Speed Broadband (HSBB) technology and its impact to the society and population in Malaysian. It is also elaborate on the development stages of this technology in Malaysia as has been announced by the Malaysian government. In addition, a strength-weaknessopportunity- threat (SWOT) analysis approach is used in cross-examining the impact of high speed broadband technology. Secondary data source mostly from Telekom Malaysia were used and the content analysis approach was used in interpreting the SWOT. © IDOSI Publications, 2013.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
"84893031026","2-s2.0-84893031026","Factors affecting intentions to use banking services in Yemen","Al-Qasa K., Isa F.M., Othman S.N., Faaeq M.K.","56016936500, 55386082200, 24476693900, 56015533400","60002763, 60212344, 60212344, 60002763","Al-Qasa K.","Journal of Internet Banking and Commerce","N/A","18","N/A","2013-12-01","N/A","3","Journal","ar","Article","18300156727","0","https://api.elsevier.com/content/abstract/scopus_id/84893031026","In developed countries and in some Middle Eastern countries, the issue of attracting customers to use banking services has been resolved. However, in Yemen, where majority of people refuse to use bank services in facilitating their financial needs, this issue is still ongoing. In fact, it is one of the top issues that concern the Yemeni economy. As a result, the present research attempts to minimize the gap between studies by examining the factors that influence Yemeni consumers' use of banking services. These consumers are distinct from those in the developed countries, with regards to their psychological, cultural and behavioral use of banking system. Data collection was conducted through questionnaires distributed to university students and analyzed through SPSS 17. In addition, the proposed hypotheses were tested statistically through factor analysis, correlation analysis and regression analysis. The results highlighted the relationship between service quality, banking legal framework, bank advertisement, which significantly and positively affected behavioral intention with the exception of cultural belief. The latter played a negative but significant role in using banking system in the context of Yemen. © Khaled Al-Qasa, Filzah Md Isa, Siti Norezam Othman and Munadil K.Faaeq, 2013.","Finance, Human-Computer Interaction, Computer Science Applications, Computer Networks and Communications, Marketing, Management of Technology and Innovation","Universiti Utara Malaysia","Sintok","Malaysia"
"84892926510","2-s2.0-84892926510","A multi-agent model for supporting exchange dynamics in social support networks during stress","Aziz A.A., Ahmad F.","35100067700, 57209790734","60002763; 60002763, 60002763","Aziz A.","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","16113349","8211 LNAI","103-114","2013-12-01","10.1007/978-3-319-02753-1_11","1","Book Series","cp","Conference Paper","25674","0","https://api.elsevier.com/content/abstract/scopus_id/84892926510","Humans are social creatures, and when facing certain level of events, they to seek for support from others and vice versa. In this paper, a multi-agent model for simulating the dynamics of support provision and receipt interaction among different individuals is presented. Important concepts in social support network and stress buffering studies were used as the basis for model design and verification. Simulation experiments under several cases pointed out that the model is able to reproduce interaction among social support network members during stress. Mathematical analysis was conducted to determine possible equillibria of the model. The model was verified using an automated verification tool against generated traces. © Springer International Publishing 2013.","Theoretical Computer Science, Computer Science (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84892554538","2-s2.0-84892554538","Lean production and TQM: Complementary or contradictory driving forces of innovation performance?","Aoun M., Hasnan N.","56004837600, 55154817300","60002763, 60002763","Aoun M.","International Journal of Innovation Science","17572231","5","237-243","2013-12-01","10.1260/1757-2223.5.4.237","19","Journal","ar","Article","19700188275","0","https://api.elsevier.com/content/abstract/scopus_id/84892554538","As a set of tools and standards, Total Quality Management (TQM) tends to focus on individual processes to improve the productivity and efficiency of organizations. For the same objective, many organizations adapt the Lean production system in their strategies to eliminate waste and reduce the non-value-adding activities. Thus, organizations are looking for innovative ways to achieve more with fewer resources. Yet, innovations are restricted because the process of generating new ideas and making effective decisions is limited to just a few people, and no broad employee participation is achieved, resulting in the waste of intellectual talent. This paper aims to discuss the impact of both Lean production and TQM on innovation performance. In addition, it presents a conceptual model to understand this relationship, supported by literature review from recent studies. This discussion provides insights into more specific features related to Human Relations Management and Improvement Strategies that can be utilized to advance the intellectual capabilities at any organization, thereby providing chances of successful innovation performance.","Engineering (all), Management of Technology and Innovation","Universiti Utara Malaysia","Sintok","Malaysia"
"84892422189","2-s2.0-84892422189","Reconstructing gene regulatory network using heterogeneous biological data","Kabir Ahmad F., Yusoff N.","57218092556, 35199085400","60002763, 60002763","Kabir Ahmad F.","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","16113349","8271 LNAI","97-107","2013-12-01","10.1007/978-3-642-44949-9_10","0","Book Series","cp","Conference Paper","25674","0","https://api.elsevier.com/content/abstract/scopus_id/84892422189","Gene regulatory network is a model of a network that describes the relationships among genes in a given condition. However, constructing gene regulatory network is a complicated task as high-throughput technologies generate large-scale of data compared to number of sample. In addition, the data involves a substantial amount of noise and false positive results that hinder the downstream analysis performance. To address these problems Bayesian network model has attracted the most attention. However, the key challenge in using Bayesian network to model GRN is related to its learning structure. Bayesian network structure learning is NP-hard and computationally complex. Therefore, this research aims to address the issue related to Bayesian network structure learning by proposing a low-order conditional independence method. In addition we revised the gene regulatory relationships by integrating biological heterogeneous dataset to extract transcription factors for regulator and target genes. The empirical results indicate that proposed method works better with biological knowledge processing with a precision of 83.3% in comparison to a network that rely on microarray only, which achieved correctness of 80.85%. © 2013 Springer-Verlag.","Theoretical Computer Science, Computer Science (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84891899533","2-s2.0-84891899533","Analysis of internet traffic in educational network based on users' preferences","Ibrahim M.M.H., Omar M.H., Habbal A.M.M., Zaini K.M.","57199802354, 55994191800, 36682338700, 26428625700","60002763, 60002763, 60002763, 60002763","Ibrahim M.M.H.","Journal of Computer Science","N/A","10","99-105","2013-12-01","10.3844/jcssp.2014.99.105","4","Journal","ar","Article","11700154336","1","https://api.elsevier.com/content/abstract/scopus_id/84891899533","The demand for Internet services and network resources in Educational networks are increasing rapidly. Specifically, the revolution of web 2.0 ""also referred to as the Read-Write Web"" has changed the way of information exchange and distribution. Although web 2.0 has gained attraction in all sectors of the education industry, but it results in high-traffic loads on networks which often leads to the Internet users' dissatisfaction. Therefore, analyzing Internet traffic becomes an urgent need to provide high-quality service, monitoring bandwidth usage. In this study, we focus on analyzing the Internet traffic in Universiti Utara Malaysia (UUM) main campus. We performed measurement analysis form the application level characteristics based on users' preferences. A total of three methodological steps are carried out to meet the objective of this study namely data collection, data analysis and data presentation. The finding shows that social networks are the most web applications visited in UUM. These findings lead to facilitate the enhancement of Educational network performance and Internet bandwidth strategies. © 2014 Science Publications.","Software, Computer Networks and Communications, Artificial Intelligence","Universiti Utara Malaysia","Sintok","Malaysia"
"84891815430","2-s2.0-84891815430","The employee retention status in paddy and rice industry in Malaysia","Bt Fauzi N.F.B., Ahmad F., Gelaidan H.M.","55920157200, 55569914700, 55646429700","60212344, 60212344, 60212344","Bt Fauzi N.F.","Middle East Journal of Scientific Research","19998147","18","642-650","2013-12-01","10.5829/idosi.mejsr.2013.18.5.11732","5","Journal","ar","Article","21100201971","0","https://api.elsevier.com/content/abstract/scopus_id/84891815430","Nowadays, changes in technology, global economic, trade agreements and the like are straight forwardly affecting employee/employer relationship. The aim of this study is to examine the relationship between the several factors that associated with employee retention in Malaysian industry context. In this study, work environment,compensation, training/development and supervisor support, were examined with employee retention. The finding showed that only work environment and training/ development were found significantly related to employee retention. Whereas, the compensationand supervisor support were showedthat not significantly related to employee retention. The implication, limitation and recommendationwas given. © IDOSI Publications, 2013.","Multidisciplinary","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84891800989","2-s2.0-84891800989","Enhancing organizational performance through strategic alignment of cost leadership strategy and competitor orientation","Kaliappen N., Hilman H.","55930830800, 38661234200","60002763, 60212344","Kaliappen N.","Middle East Journal of Scientific Research","19998147","18","1411-1416","2013-12-01","10.5829/idosi.mejsr.2013.18.10.12410","17","Journal","ar","Article","21100201971","0","https://api.elsevier.com/content/abstract/scopus_id/84891800989","This study adds the body of knowledge that relates Porter's cost leadership strategy and competitor orientation to organizational performance in context of hotel industry in Malaysia. The existing literatures show that there were limited empirical studies, which considers the alignment between cost leadership and competitor orientation and its impact on organizational performance. A total 475 sets of questionnaires distributed to three to five star rating hotel's managers in Malaysia and only 24% of it, which is 114 returned. Of these 114 respondents, only 54 hotels implementing cost leadership and the rest follows differentiation strategy. For this paper, the researcher focused on those 54 hotels which implementing cost leadership strategy. The findings show that cost leadership strategy has significant effect on organizational performance and competitor orientation. In addition, competitor orientation has positive impact on performance. Present study found that competitor orientation mediates the nexus of cost leadership and organizational performance. This study is bridging the gap and presenting the significance of aligning cost leadership and competitor orientation in hotel industry. It also provides some practical implications for the decision making processthat relates with alignment of cost leadership, competitor orientation and organizational performance nexus. © IDOSI Publications, 2013.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
"84891797245","2-s2.0-84891797245","Post Asian crisis experience on bank efficiency and competition","Khan S.J.M., Wahab N.H.J.","55990781400, 55318986200","60002763, 60002763","Khan S.J.M.","World Applied Sciences Journal","19916426","28","202-207","2013-12-01","10.5829/idosi.wasj.2013.28.efmo.27027","0","Journal","ar","Article","20500195146","0","https://api.elsevier.com/content/abstract/scopus_id/84891797245","The transformation in Asian banking came with the aim to recover and improve the banking system performance and soundness. The structural changes in Asian economy has improved the region banking industry performances and brought significant effects through the regulatory changes as it spur a trend towards consolidation, resulting in the recent wave of mergers and acquisitions. This study investigates the impact of post crisis (1997 - 2005) banking reform on competition and performance of the banking system. Competition level is assessed by employing Panzar and Rosse methodology, while the efficiency is evaluated using Data Envelopment Analysis (DEA) that adjusted to allow slack or surpluses due to the environment variables. Our analysis shows that the region has successfully transformed the banking sectors as the efficiency indicates score displays positive changes. However the relation between efficiency and competition may not be a straightforward impact. © IDOSI Publications, 2013.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
"84891779309","2-s2.0-84891779309","Oil price and exchange rate relationship for ASEAN-5 countries: A panel study approach","Aziz M.I.A., Dahalan J., Hakim L.","54782241800, 6506447536, 7004734948","60002763, 60069439, 60002763","Aziz M.","World Applied Sciences Journal","19916426","28","27-31","2013-12-01","10.5829/idosi.wasj.2013.28.efmo.27006","6","Journal","ar","Article","20500195146","0","https://api.elsevier.com/content/abstract/scopus_id/84891779309","The goal of this paper is to estimate the long run effects of real oil price and real interest rate differential on real exchange rate for a monthly panel of ASEAN-5 countries from 1983 to 2012. The modeling exercise begins with the determination of the stationarity condition of the variables which are found to be integrated of order one. Using several panel cointegration tests, the paper finds evidence of cointegration among the three variables. Finally, using pooled mean group estimator, the paper finds a negative and statistically significant impact of real oil price on real exchange rate for ASEAN-5 countries, implying that increase in real oil price leads to real exchange rate appreciation. © IDOSI Publications, 2013.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
"84891767750","2-s2.0-84891767750","Effects of spirituality on board performance in Malaysian microfinance firms","Tsafe B.M., Rahman R.A.","55992102400, 14056882400","60002763, 60004351","Tsafe B.M.","Middle East Journal of Scientific Research","19998147","18","675-688","2013-12-01","10.5829/idosi.mejsr.2013.18.5.11908","10","Journal","ar","Article","21100201971","0","https://api.elsevier.com/content/abstract/scopus_id/84891767750","Management science research suggests a paradigm shift in the direction that embraces not only the drive for profit but also for social and religious responsibilities. Hence, there is call for problem-solving approaches to be broadened to incorporate spiritual dimensions (Parvez and Ahmed, 2004). The broad objective of this paper is to explore and analyze the extent Shariah spirituality dimensions explain board service performance in Malaysian microfinance institutions. Data have been obtained from 63 responses of the questionnaire in 4 microfinance organizations. The research findings of determining the extent Shariah spiritual values explain board service performance show the significance of governance mechanism in firms' development process, the board in Malaysian Islamic microfinance institutions (IMFIs) can play an important role, which is best captured in the assessment of their Shariah spirituality impacts on the service role performance measure that could win the dual objectives of the micro-credit firms. In addition, despite this limitation, being one of the pioneering works in the field, this study contributes to our understanding of the much under-research subject of Shariah spirituality from the Islamic perspective in terms of its application to board performance and its possible impact on poverty alleviation and perhaps IMFIs sustainability in future studies. © 2013 IDOSI Publications.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
"84891765415","2-s2.0-84891765415","Human capital and technological catch-up in the Asian developing countries","Cheng C.S., Razak N.A.A., Abdullah H.","36245243300, 36856932900, 55595930400","60004351, 60002763, 60002763","Cheng C.S.","World Applied Sciences Journal","19916426","28","72-75","2013-12-01","10.5829/idosi.wasj.2013.28.efmo.27013","3","Journal","ar","Article","20500195146","0","https://api.elsevier.com/content/abstract/scopus_id/84891765415","The importance of technology transfer in economic growth has been emphasized in recent research. Developing countries can increase their productivity and efficiency levels through the acquisition of technological knowledge from the advanced countries. Thus, the ability of a country to take advantage of foreign technologies is important in determining the successful of technology diffusion. Human capital not only acts as an input in the production function, it also contributes to facilitate the adoption of new technology. This paper empirically investigates the impact of the aggregate level effect and composition of human capital in the process of technology diffusion and productivity growth in a panel of 16 Asian developing countries over the period 1970 - 2009. We test the hypothesis by adopting logistic function of technology diffusion model by Benhabib and Spiegel [1]. © IDOSI Publications, 2013.","Multidisciplinary","Universiti Teknologi MARA","Shah Alam","Malaysia"
"84891760373","2-s2.0-84891760373","Happiness and its influencing factors among paddy farmers in granary area of Mada","Kamaruddin R., Ali J., Saad N.M.","55990898000, 56049963100, 57194510322","60212344, 60212344, 60212344","Kamaruddin R.","World Applied Sciences Journal","19916426","28","91-99","2013-12-01","10.5829/idosi.wasj.2013.28.efmo.27016","9","Journal","ar","Article","20500195146","0","https://api.elsevier.com/content/abstract/scopus_id/84891760373","The study aims to study the factors associated with the level of happiness among paddy farmer's household in the granary area of Kedah. The study used quantitative research technique by using interview questionnaire to obtain data at the household level. Structural Equation Modeling (SEM) used to analyze the factors affecting happiness of the paddy farmers statistically. The study found that the institution factor is the most significant factor contributing to happiness of paddy farmer's household with the coefficient value of 0.36. The finding shows that the role played by MADA, particularly in terms of advisory assistance to farmers have succeeded to improve happiness of farmers in the area. The management of leisure time, ownership of financial assets and human assets also positively significant influencing the happiness of paddy farmers. In addition the environment factors such as pollution, land degradation and waste disposal also significant influencing happiness of paddy farmers negatively. Finding also suggests that farm management factor indicated by variables such as effective use of machinery, pest control and weed control are not able to increase the happiness of paddy farmers. This situation clearly shows that the increase in cultivation technology with the usage of mechanization in every production process and harvesting is not able to increase the happiness of paddy farmers especially the poor. Thus, active involvement from related institution, strengthening the financial and human assets, as well as the introduction of technology that is more acceptable to the farmers, seen are the best way to raise the level of happiness among the paddy farmers. © IDOSI Publications, 2013.","Multidisciplinary","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84891755054","2-s2.0-84891755054","Distribution of the livelihood assets among the hardcore poor: Evidence from Kedah, Malaysia","Samsudin S., Kamaruddin R.","55991011000, 55990898000","60002763, 60002763","Samsudin S.","World Applied Sciences Journal","19916426","28","38-42","2013-12-01","10.5829/idosi.wasj.2013.28.efmo.27008","7","Journal","ar","Article","20500195146","0","https://api.elsevier.com/content/abstract/scopus_id/84891755054","The aim of this study is to analyze the distribution of the livelihood assets among the hardcore poor in mukim (sub-district) Kupang, Kedah. Based on the Sustainable Livelihood Analysis (SLA), a structured questionnaire has been designed to collect information on the livelihood assets of 150 hardcore poor in mukim Kupang which consist of financial, human, physical, natural and social assets. The study found that, on average, the possession of natural asset among the hardcore poor was the lowest as compared to other assets and their human and social assets were also rather low. The finding from this study may facilitate the local and state governments in understanding the root cause of poverty in Kedah. For effective intervention, this study suggests that emphasis should be given to the possession of natural and human assets among the hardcare poor, rather than highly relying on financial assistance policies. © IDOSI Publications, 2013.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
"84891750802","2-s2.0-84891750802","Using structural equation modeling to relate enforcement and board performance","Mande B., Ishak Z., Idris K.M.D.","55991746500, 55916192200, 25927086700","60212344, 60212344, 60212344","Mande B.","Middle East Journal of Scientific Research","19998147","18","1156-1170","2013-12-01","10.5829/idosi.mejsr.2013.18.8.11907","0","Journal","ar","Article","21100201971","0","https://api.elsevier.com/content/abstract/scopus_id/84891750802","Purpose: Enforcement is reported as key to effective corporate governance. But in an emerging nation like Nigeria, where structures and enforcement mechanisms have been reported weak, there is the need to examine factors responsible. This paper takes steps towards developing a stakeholder perspective to examine any relationship between enforcement structures and board performance for effective corporate functioning. Methodology: Based on survey perceptions of 154 respondents from the Nigerian regulatory enforcement agencies and sampled public firms, the study employs confirmatory factor analysis (CFA) in a structural equation modeling (SEM) approach; a model that relates three enforcement structure variables to board performance is proposed. Findings: Building upon enforcement structure construct based on stakeholder framework, the study found the dimensions of regulatory capacity, monitoring compliance, and enforcement mechanisms as the valid measures. The study concludes that enforcement has significant effect on board performance. However, regulatory capacity indicators correlate as valid measures. Hence, confirmed through CFA and the structural model (SEM). Originality: The paper explores new research idea on board and focus on strenghtening regulatory framework by Nigerian enforcement agencies. This adds to knowledge, enhances regulatory capacity and reduce conflicts of interests. The SEM approach exposes firms to an appropriate and efficient legal, regulatory and institutional foundation upon which all market participants can rely in establishing their contractual relations for effective functioning. © IDOSI Publications, 2013.","Multidisciplinary","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84891652728","2-s2.0-84891652728","The influence of the Shariah supervision board on corporate social responsibility disclosure by Islamic banks of Gulf Co-operation Council countries","Rahman A.A., Bukair A.A.","55378316300, 55985743400","60212344, 60072790","Rahman A.A.","Asian Journal of Business and Accounting","21803137","6","65-105","2013-12-01","N/A","153","Journal","ar","Article","21100199113","0","https://api.elsevier.com/content/abstract/scopus_id/84891652728","This paper examines empirically the influence of the Shariah supervisory board (SSB) and its characteristics on the level of corporate social responsibility (CSR) disclosure in a sample of 53 Islamic banks operating in Gulf Co-operation Council (GCC) countries for the year 2008 based on a disclosure index from the Islamic perspective. Using content analysis, the descriptive statistics show that there is an increase in CSR information disclosed in the annual reports of Islamic banks. In addition, using multiple regression analysis and after accounting for bank size, financial performance and economic performance, the findings indicate that the combination of SSB attributes has a significant positive influence on CSR disclosure. This means that the characteristics of SSB are important factors in determining the level of CSR disclosure.","Business and International Management, Accounting","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84886776932","2-s2.0-84886776932","An effective visualization and comparison of online terrain draped with multi-sensor satellite images","Mat R.C., Shariff A.R.M., Pradhan B., Mahmud A.R., Rahim M.S.M.","35069984200, 13612157400, 12753037900, 12809430200, 57210569784","60025577; 60002763, 60025577, 60025577; 60025577, 60025577, 60021005","Mat R.C.","Arabian Journal of Geosciences","18667538","6","4881-4889","2013-12-01","10.1007/s12517-012-0722-3","9","Journal","ar","Article","17400154823","0","https://api.elsevier.com/content/abstract/scopus_id/84886776932","The objective of this paper is to discuss the effectiveness of visualizing online 3D terrain draped with different satellite imageries. The topographic data of the study area were obtained from the contour maps of Universiti Putra Malaysia, Selangor, Malaysia. The high resolution satellite imageries used in this project involving QUICKBIRD (0.6 m resolution), IKONOS (1 m resolution), and SPOT5 (5 m resolution). R2V software was used for editing the contour data, whereas Arc GIS was used for overlaying the imageries over the 3D terrain data. Then the data were exported into Virtual Reality Markup Language to compare the effectiveness of different satellite imageries based on the data file size, imageries size, number of images tile, loading time during office hours (from 8 a.m. to 5 p.m.) and out of office hours (after 5 p.m.), frame rate per second, and visualization quality. The results revealed that IKONOS satellite imageries are better for an effective online 3D terrain visualization utilizing GIS data even though it has lower resolution compared to QUICKBIRD. © 2012 Saudi Society for Geosciences.","Environmental Science (all), Earth and Planetary Sciences (all)","Universiti Putra Malaysia | Universiti Utara Malaysia","Serdang | Sintok","Malaysia | Malaysia"
"84944937102","2-s2.0-84944937102","Conspicuous consumption behavior: Cultural dimensions, implications, and future research","Ismail W.N.A.W., Zakaria N., Abdul-Talib A.-N.","56915464600, 6603920595, 55636728000","60002763, 60002763, 60002763","Ismail W.","Transcultural Marketing for Incremental and Radical Innovation","N/A","N/A","66-77","2013-11-30","10.4018/978-1-4666-4749-7.ch003","2","Book","ch","Book Chapter","21100419028","0","https://api.elsevier.com/content/abstract/scopus_id/84944937102","Demand in the luxury market is consistently growing with the demand from individuals as their buying power increases due to improvements in economic conditions (Kuisma, 2008). In this chapter, the authors present the concept of conspicuous consumption and explore the spread of luxury culture, especially in the Asian countries, since previous studies have tested such phenomena predominantly in Western countries. The spread of the luxury model as suggested by Chadha and Husband (2006) helps to better understand the spread of luxury culture among Asian societies. In the past, many studies have suggested that conspicuous and luxury concepts are related to each other. By examining the conspicuous motivation among consumers, the authors hope to explain why people are motivated to engage with luxury consumption from a cultural theoretical lens, particularly in Asian countries. Finally, they highlight the managerial and theoretical implications, followed by research directions for future transcultural marketing studies.","Economics, Econometrics and Finance (all), Business, Management and Accounting (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84888608731","2-s2.0-84888608731","Emotional intelligence and psychographic profiles of the potential first class students","Azniza Ishak N., Khong Chiu L., Abdul Rahim F., IdayuMahat N., LailyHashim N., Abdul Mutalib A., Jdaitawi M.T.","55622320800, 35809877100, 56038202600, 55942769400, 55942749700, 14032249200, 55622408600","60002763, 60002763, 60002763, 60002763, 60002763, 60002763, 60002763","Azniza Ishak N.","Asian Social Science","19112025","9","247-258","2013-11-29","10.5539/ass.v9n17p247","2","Journal","ar","Article","21100198464","1","https://api.elsevier.com/content/abstract/scopus_id/84888608731","The study examined the correlation between emotional intelligence dimensions and psychographic attributes among Potential First Class students. The study also explored the differences between age and ethnicity factors on the level of psychographics attributes among 424 potential first class students (69 males and 355 females). The result showed significant relationship between emotional intelligence dimensions as well as significant correlation between psychographics attributes. Furthermore, significant relationship was found between emotional intelligence construct and psychographics attributes. In addition, the results showed that there were differences on the level of psychographics attributes based on the age and ethnicity factors. Lastly, the study recommended that emotional intelligence, and psychological constructs are important factors that could improve student success, especially for the university students.","Arts and Humanities (all), Social Sciences (all), Economics, Econometrics and Finance (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84887973196","2-s2.0-84887973196","Using theory of reasoned action to explain taxpayer intention to comply with Goods and Services Tax (GST)","Bidin Z., Shamsudin F.M.","35118652300, 35119511600","60212344, 60212346","Bidin Z.","Middle East Journal of Scientific Research","19998147","17","387-394","2013-11-25","10.5829/idosi.mejsr.2013.17.03.12167","6","Journal","ar","Article","21100201971","0","https://api.elsevier.com/content/abstract/scopus_id/84887973196","The aim of this study is to investigate the perception of taxpayers towards the implementation of good and services tax (GST) in Malaysia. Theory of reasoned action proposed by Fishbein and Ajzen (1975) was used as the underlying theory for the study. One hundred and three respondents in Kedah and Perlis participated in the study. Multiple regressions were employed to examine the relationship between attitude and subjective normon behavioural intention to comply with GST. Results showed that attitude and subjective norms variables were significantly and positively related to behavioural intention. All these independent variables were able to explain 28% variance in behavioural intention to comply with GST. Implications and recommendations for policy makers are discussed. © IDOSI Publications, 2013.","Multidisciplinary","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84887968308","2-s2.0-84887968308","Translating interaction design guidelines for dyslexic children's reading application","Aziz F.A., Husni H., Jamaludin Z.","55933422600, 16039341100, 14031607000","60002763, 60002763, 60002763; 114002404","Aziz F.A.","Lecture Notes in Engineering and Computer Science","N/A","2 LNECS","977-980","2013-11-25","N/A","8","Conference Proceeding","cp","Conference Paper","21100218002","0","https://api.elsevier.com/content/abstract/scopus_id/84887968308","This paper presents a translation of interaction design (IxD) guidelines into a working prototype of dyslexic children's reading application in Bahasa Melayu. The IxD guideline was specifically designed and developed with the motivation to help ease and reduce dyslexic children's difficulties in reading. It is well established that dyslexics, due to dyslexia, have difficulties to learn, especially when it comes to reading that is caused by visual and auditory deficits. Unfortunately, reading applications, mostly in English language, are not designed specifically for dyslexics in terms of its form, content, and behaviour for such application. Hence, to help them read better, an IxD guidelines tailored specifically for dyslexic children is proposed. These guidelines are translated into prototype and show how the intended, suitable form, content, and behaviour would be. The Goal Directed Design (GDD) methodology is used in order to add customized guidelines and to embed the guidelines into the prototype.","Computer Science (miscellaneous)","Universiti Utara Malaysia","Sintok","Malaysia"
"84887913155","2-s2.0-84887913155","Utilising wayang kulit for deep-learning in mathematics","Jasni A., Zulikha J.","56494291800, 59158563500","60002763, 60002763; 60002763","Jasni A.","Lecture Notes in Engineering and Computer Science","N/A","2 LNECS","897-902","2013-11-25","N/A","3","Conference Proceeding","cp","Conference Paper","21100218002","0","https://api.elsevier.com/content/abstract/scopus_id/84887913155","Previous studies proved that many students face difficulties in learning Mathematics which resulted in higher rate of failure. Similar studies also showed that by using the current L&T approaches, students' score on motivation was low. As such, this paper proposes an alternative approach in learning Mathematics, i.e. by utilising the shadow play (Wayang Kulit - WK) technique. This approach is the state of art and practice in terms of learning paradigm. We address the challenges that hamper the success of the Wayang Kulit technique for Deep-Learning (DeL) in Mathematics. Subsequently, we formulate strategies for modeling a Digital Wayang Kulit (DWK) application given a persona name of e-WayCOOL, in order to overcome challenges in L&T, specifically in DeL. The DWK model aims at helping primary school students learn Mathematics in a more engaging way by using the Rapid Application Development. Seven aspects of WK are combined to represent situation, behaviour, numbers, and mathematical operations which enable learning activities to take place. Control mechanism is also provided in the DWK model so that students can maneuver the characters in DWK.","Computer Science (miscellaneous)","Universiti Utara Malaysia","Sintok","Malaysia"
